Postnr	Poststad	Bruksområde	Kommunenummer	Lat	Lon	Merknad	Nynorsk	Bokmål	Engelsk	
4623	Kristiansand S	Gate-/veg-adresse	1001	58.10900	7.97390	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4623/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4623/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4623/varsel.xml	
4624	Kristiansand S	Gate-/veg-adresse	1001	58.10470	7.95190	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4624/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4624/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4624/varsel.xml	
4625	Flekkerøy	Gate-/veg-adresse	1001	58.07370	8.00210	Datakvalitet: 3. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4625/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4625/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4625/varsel.xml	
4626	Kristiansand S	Gate-/veg-adresse	1001	58.13418	7.95394	Datakvalitet: 1. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4626/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4626/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4626/varsel.xml	
4628	Kristiansand S	Gate-/veg-adresse	1001	58.14830	7.92360	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4628/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4628/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4628/varsel.xml	
4629	Kristiansand S	Gateadresser og postboksar	1001	58.14910	7.97270	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4629/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4629/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4629/varsel.xml	
4630	Kristiansand S	Gate-/veg-adresse	1001	58.16210	7.99670	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4630/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4630/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4630/varsel.xml	
4631	Kristiansand S	Gate-/veg-adresse	1001	58.15350	8.01530	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4631/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4631/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4631/varsel.xml	
4632	Kristiansand S	Gate-/veg-adresse	1001	58.15170	8.02350	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4632/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4632/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4632/varsel.xml	
4633	Kristiansand S	Gate-/veg-adresse	1001	58.17180	8.03100	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4633/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4633/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4633/varsel.xml	
4634	Kristiansand S	Gate-/veg-adresse	1001	58.20090	8.03150	Datakvalitet: 3. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4634/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4634/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4634/varsel.xml	
4635	Kristiansand S	Gate-/veg-adresse	1001	58.18120	8.08880	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4635/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4635/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4635/varsel.xml	
4636	Kristiansand S	Gate-/veg-adresse	1001	58.17540	8.12560	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4636/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4636/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4636/varsel.xml	
4637	Kristiansand S	Gate-/veg-adresse	1001	58.15120	8.05870	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4637/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4637/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4637/varsel.xml	
4638	Kristiansand S	Gate-/veg-adresse	1001	58.15210	8.07260	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4638/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4638/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4638/varsel.xml	
4639	Kristiansand S	Gate-/veg-adresse	1001	58.13370	8.07390	Datakvalitet: 3. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4639/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4639/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4639/varsel.xml	
4640	Søgne	Gate-/veg-adresse	1018	58.07495	7.86232	Datakvalitet: 1. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4640/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4640/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4640/varsel.xml	
4645	Nodeland	Gate-/veg-adresse	1017	58.15440	7.83580	Datakvalitet: 5. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4645/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4645/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4645/varsel.xml	
4646	Finsland	Gateadresser og postboksar	1017	58.26995	7.65946	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4646/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4646/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4646/varsel.xml	
4647	Brennåsen	Gate-/veg-adresse	1017	58.13519	7.85641	Datakvalitet: 1. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4647/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4647/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4647/varsel.xml	
4651	Hamresanden	Postboksar	1001	58.19306	8.08580	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4651/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4651/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4651/varsel.xml	
4656	Hamresanden	Gate-/veg-adresse	1001	58.19250	8.08200	Datakvalitet: 5. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4656/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4656/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4656/varsel.xml	
4657	Kjevik	Gate-/veg-adresse	1001	58.20730	8.07990	Datakvalitet: 3. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4657/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4657/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4657/varsel.xml	
4658	Tveit	Gate-/veg-adresse	1001	58.22170	8.10910	Datakvalitet: 2. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4658/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4658/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4658/varsel.xml	
4659	Kristiansand S	Postboksar	1001	58.17250	8.12690	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4659/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4659/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4659/varsel.xml	
4661	Kristiansand S	Postboksar	1001	58.14502	7.99232	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4661/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4661/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4661/varsel.xml	
4662	Kristiansand S	Postboksar	1001	58.14500	7.99230	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4662/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4662/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4662/varsel.xml	
4663	Kristiansand S	Postboksar	1001	58.14500	7.99230	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4663/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4663/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4663/varsel.xml	
4664	Kristiansand S	Postboksar	1001	58.14500	7.99230	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4664/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4664/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4664/varsel.xml	
4665	Kristiansand S	Postboksar	1001	58.14500	7.99230	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4665/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4665/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4665/varsel.xml	
4666	Kristiansand S	Postboksar	1001	58.14500	7.99230	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4666/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4666/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4666/varsel.xml	
4670	Kristiansand S	Postboksar	1001	58.13410	7.95360	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4670/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4670/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4670/varsel.xml	
4671	Kristiansand S	Postboksar	1001	58.18824	7.92903	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4671/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4671/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4671/varsel.xml	
4672	Kristiansand S	Postboksar	1001	58.14530	7.99250	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4672/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4672/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4672/varsel.xml	
4673	Kristiansand S	Postboksar	1001	58.14909	7.97268	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4673/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4673/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4673/varsel.xml	
4674	Kristiansand S	Postboksar	1001	58.14836	7.92413	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4674/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4674/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4674/varsel.xml	
4675	Kristiansand S	Postboksar	1001	58.12484	7.95328	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4675/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4675/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4675/varsel.xml	
4676	Kristiansand S	Postboksar	1001	58.12480	7.95330	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4676/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4676/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4676/varsel.xml	
4677	Kristiansand S	Postboksar	1001	58.11134	7.95267	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4677/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4677/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4677/varsel.xml	
4678	Kristiansand S	Postboksar	1001	58.14878	8.00453	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4678/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4678/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4678/varsel.xml	
4679	Flekkerøy	Postboksar	1001	58.07601	7.99947	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4679/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4679/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4679/varsel.xml	
4681	Søgne	Postboksar	1018	58.07490	7.86230	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4681/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4681/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4681/varsel.xml	
4682	Søgne	Postboksar	1018	58.09674	7.81304	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4682/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4682/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4682/varsel.xml	
4683	Søgne	Postboksar	1018	58.09680	7.81300	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4683/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4683/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4683/varsel.xml	
4684	Brennåsen	Postboksar	1017	58.13510	7.85640	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4684/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4684/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4684/varsel.xml	
4685	Nodeland	Postboksar	1017	58.15562	7.83658	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4685/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4685/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4685/varsel.xml	
4686	Kristiansand S	Postboksar	1001	58.16086	7.99869	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4686/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4686/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4686/varsel.xml	
4687	Kristiansand S	Postboksar	1001	58.15100	8.02557	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4687/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4687/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4687/varsel.xml	
4688	Kristiansand S	Postboksar	1001	58.15070	8.02540	Datakvalitet: 2. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4688/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4688/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4688/varsel.xml	
4689	Kristiansand S	Postboksar	1001	58.16611	8.03589	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4689/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4689/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4689/varsel.xml	
4691	Kristiansand S	Postboksar	1001	58.15193	8.05718	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4691/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4691/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4691/varsel.xml	
4693	Kristiansand S	Postboksar	1001	58.18111	8.08888	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4693/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4693/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4693/varsel.xml	
4694	Kristiansand S	Postboksar	1001	58.20080	8.03120	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4694/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4694/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4694/varsel.xml	
4695	Kristiansand S	Postboksar	1001	58.13360	8.07390	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4695/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4695/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4695/varsel.xml	
4696	Kristiansand S	Postboksar	1001	58.17250	8.12710	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4696/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4696/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4696/varsel.xml	
4697	Kristiansand S	Postboksar	1001	58.17993	8.12952	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4697/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4697/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4697/varsel.xml	
4699	Tveit	Postboksar	1001	58.23266	8.12255	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4699/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4699/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4699/varsel.xml	
4700	Vennesla	Gate-/veg-adresse	1014	58.26940	7.97410	Datakvalitet: 2. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4700/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4700/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4700/varsel.xml	
4701	Vennesla	Postboksar	1014	58.26940	7.97190	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4701/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4701/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4701/varsel.xml	
4702	Vennesla	Postboksar	1014	58.26915	7.97311	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4702/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4702/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4702/varsel.xml	
4703	Vennesla	Postboksar	1014	58.26910	7.97300	Datakvalitet: 2. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4703/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4703/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4703/varsel.xml	
4705	Øvrebø	Postboksar	1014	58.29524	7.84044	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4705/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4705/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4705/varsel.xml	
4715	Øvrebø	Gate-/veg-adresse	1014	58.29070	7.77760	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4715/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4715/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4715/varsel.xml	
4720	Hægeland	Gateadresser og postboksar	1014	58.38427	7.74016	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4720/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4720/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4720/varsel.xml	
4724	Iveland	Gateadresser og postboksar	935	58.46222	7.91155	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4724/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4724/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4724/varsel.xml	
4730	Vatnestrøm	Gate-/veg-adresse	935	58.41780	8.06350	Datakvalitet: 3. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4730/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4730/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4730/varsel.xml	
4733	Evje	Postboksar	937	58.58612	7.80609	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4733/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4733/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4733/varsel.xml	
4734	Evje	Postboksar	937	58.58610	7.80610	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4734/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4734/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4734/varsel.xml	
4735	Evje	Gateadresser og postboksar	937	58.58610	7.80610	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4735/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4735/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4735/varsel.xml	
4737	Hornnes	Gate-/veg-adresse	937	58.56250	7.77190	Datakvalitet: 5. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4737/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4737/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4737/varsel.xml	
4741	Byglandsfjord	Gate-/veg-adresse	938	58.66800	7.80730	Datakvalitet: 3. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4741/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4741/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4741/varsel.xml	
4742	Grendi	Gateadresser og postboksar	938	58.70862	7.82444	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4742/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4742/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4742/varsel.xml	
4745	Bygland	Gateadresser og postboksar	938	58.83144	7.79732	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4745/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4745/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4745/varsel.xml	
4747	Valle	Gateadresser og postboksar	940	59.21223	7.53498	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4747/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4747/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4747/varsel.xml	
4748	Rysstad	Gateadresser og postboksar	940	59.09590	7.53022	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4748/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4748/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4748/varsel.xml	
4754	Bykle	Gate-/veg-adresse	941	59.34937	7.33973	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4754/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4754/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4754/varsel.xml	
4755	Hovden i Setesdal	Gate-/veg-adresse	941	59.55810	7.35780	Datakvalitet: 5. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/4755/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4755/varsel.xml	http://www.yr.no/sted/Norge/postnummer/4755/varsel.xml	
